Id,Comfort,Floor,FurnishedAndFit,LivingSurface,Neighborhood,NumberOfBathrooms,NumberOfParkingSpaces,NumberOfRooms,Partitioning,PossibilityOfParking,Price,PropertyStatus,PropertyType,TotalNumberOfFloors,YearBuilt
C157CA74-2231-4E27-9FF9-BDE713C10103,-,3,-,33,Nicolina,0,0,1,Decomandat,False,41900,-,-,0,2017
A7E55FE8-001B-4652-B313-BDE8709A7ECE,-,1,-,35,Galata,0,0,1,Semidecomandat,False,41990,-,-,0,2017
EA63D37C-5338-466F-825E-BDEA019487CA,-,4,-,43,Popas Pacurari,0,0,2,Semidecomandat,False,34000,Nou,Bloc de apartamente,4,2018
E8A869C4-00A4-407F-BD1A-BDEFA5CA9321,-,2,-,55,Cug,0,0,3,Semidecomandat,False,39500,-,-,0,2018
87B4C94D-3AA6-4C47-A4DA-BDF27D791FAC,-,0,-,115,Cug,0,0,4,-,False,99000,Nou,-,0,2017
F5E13BFB-ABF8-4FDC-8E9A-BDFFE0259F87,-,1,Nemobilat,50,Nicolina,0,0,2,Decomandat,False,42000,Nou,Bloc de apartamente,3,2018
273B281C-68A8-4F83-A809-BE018ADCFEF8,-,10,-,58,Alexandru cel Bun,0,0,2,Decomandat,False,40000,-,-,0,1976
4D8F4C00-3618-4B89-8435-BE158C93E9BD,1,4,-,54,Canta,0,0,3,Decomandat,False,60000,Renovat,Bloc de apartamente,0,1984
E96E3458-4132-438C-8646-BE24FC4CBBD1,1,4,-,22,Pacurari,0,0,0,-,False,24500,Bun,Bloc de apartamente,0,1980
2B73FB25-D3B7-4A11-9AC2-BE28FD4B637F,1,1,Parial,39,Copou,1,0,1,Decomandat,True,38700,n construcie,Bloc de apartamente,5,2019
DC7F1B57-2D3F-4789-81D6-BE3FD761B3FF,1,1,-,100,Nicolina,0,0,3,Semidecomandat,False,90000,Bun,Bloc de apartamente,0,1985
4BABE5C1-12F5-4DC0-890F-BE43370EE78C,-,2,-,62,Pacurari,0,0,2,Decomandat,False,45000,-,-,0,2017
FFA38B33-D306-4A38-86DB-BE435118B863,-,2,-,72,Pacurari,0,0,3,Decomandat,False,50000,-,-,0,2016
B9291573-BD06-447B-8C32-BE4BEDB78307,1,1,-,48,Bucium,0,0,2,Decomandat,False,42500,Nou,Bloc de apartamente,0,2018
2E6244A1-A2D2-49B6-BA0B-BE50AE256D94,-,4,-,48,Bucium,0,0,2,Decomandat,False,53500,-,-,0,2017
7B662A1E-A38F-455B-B1B2-BE609EE446C5,1,3,-,40,Tatarasi,0,0,2,Decomandat,False,38000,Bun,Bloc de apartamente,0,1970
99F12FBE-AD43-42D2-8AA1-BE72ECB44BE6,-,5,-,45,Bucium,0,0,2,Decomandat,False,47000,-,-,5,2017
F5E18B26-260A-4064-B87A-BE9309C4985D,-,0,-,160,Pacurari,0,0,4,-,False,135000,-,-,0,2010
9601B29A-0D84-4462-AAEA-BE98044AC011,-,1,-,115,Popas Pacurari,0,0,4,Decomandat,False,84000,Nou,Bloc de apartamente,1,2016
402E0B68-957A-4DA3-9B36-BE9A9ABFEAC6,-,0,Nemobilat,100,Valea Adanca,2,2,4,-,True,65000,Nou,-,1,2018
C0CE7802-1A38-468B-BF05-BE9DD12B5D79,-,4,Parial,54,Podu Ros,0,0,3,Semidecomandat,False,50900,Renovat,Bloc de apartamente,4,1964
2EEE7A9B-515F-4F0A-828F-BEAF99558581,-,2,-,51,Baza 3,0,0,2,Decomandat,False,51000,-,-,0,2017
A85D65EA-EE31-4246-9090-BEB06C0D55D8,1,2,-,51,Pacurari,0,0,3,Decomandat,False,57000,Renovat,Bloc de apartamente,0,1961
2F18C6E8-5B6B-4F99-B9F4-BEB30C81BA77,-,8,-,90,Centru Civic,0,0,4,Decomandat,False,93000,-,-,0,1981
5D6B364A-BBB7-47F0-A8D5-BEBA41D37936,-,4,-,72,Canta,0,0,3,Decomandat,False,69900,-,-,0,1982
52339247-48B3-41DA-9B56-BEC142BDD77B,-,0,-,0,Popas Pacurari,0,0,0,-,False,135000,-,-,0,0
F2AFD733-383D-4848-9E92-BED05D51784B,-,4,-,72,Galata,0,0,3,Decomandat,False,62500,-,-,0,1981
0869784E-972D-424B-A3D5-BEE6B4A5772A,1,2,-,50,Galata,0,0,2,Decomandat,False,56000,Renovat,Bloc de apartamente,0,1980
BB7EF248-979A-4CF5-935E-BEE859C16837,-,1,Parial,54,Galata,0,0,2,Decomandat,False,57000,Bun,Bloc de apartamente,3,1983
B0861AEF-8F2C-4B5E-B606-BEEDA957F3AF,-,1,-,42,Cug,0,0,1,Decomandat,False,29960,Nou,Bloc de apartamente,4,2018
298EFDF4-6F60-4D05-BBB9-BF017E213796,-,0,-,90,Popas Pacurari,0,0,4,-,False,69500,Nou,-,0,2017
51A85235-D560-4F36-8419-BF0987EA0764,2,4,-,45,Podu Ros,1,0,3,Semidecomandat,False,50000,Bun,Bloc de apartamente,4,1964
05FAB842-E9B0-4189-BB23-BF0D53396360,-,3,-,56,Podu Ros,0,0,2,Semidecomandat,False,35000,-,-,0,1972
0237FA8B-ADF3-4F51-98A4-BF28AAB8651B,1,4,-,52,Nicolina,1,0,2,Decomandat,False,47500,Bun,Bloc de apartamente,4,1986
55BD460C-733A-443C-B2F5-BF2A733BE6A3,-,5,-,54,Nicolina,0,0,2,Decomandat,False,60000,-,-,0,2015
3CA7F325-2192-49E3-A6F6-BF2C659B1055,-,0,-,0,Bucium,0,0,0,-,False,27000,-,-,0,0
48714525-10D6-45EE-9331-BF3E6385E8F5,1,4,-,49,Galata,0,0,2,Decomandat,False,49990,Bun,Bloc de apartamente,0,1982
60BE43C0-CB8D-44D7-80DB-BF48D65FD43E,-,7,-,63,Nicolina,0,0,3,Decomandat,False,75500,-,-,0,2017
A038FF7A-57ED-4C5D-953A-BF4BC8F86817,-,0,-,0,Aeroport,0,0,0,-,False,25,-,-,0,0
17A7FC48-DCE4-42ED-AAE0-BF5B05652DD8,-,5,-,46,Pacurari,0,0,2,Decomandat,False,32500,-,-,0,1980
2D120BBA-FF34-499A-88E5-BF5E36E21860,-,4,-,31,Tatarasi,0,0,2,Semidecomandat,False,30500,-,-,0,1970
1C774BF7-9319-4CED-AA6E-BF63C24F753A,-,0,-,100,Popas Pacurari,0,0,4,-,False,65000,Nou,-,0,2017
FA8D3592-8F75-4987-9208-BF6D7C745108,-,3,-,30,Tatarasi,0,0,1,Decomandat,False,25000,-,-,0,1975
55471D7F-8701-45DA-A479-BF82566566C8,-,4,-,46,Tatarasi,0,0,2,Semidecomandat,False,55596,-,-,0,2017
A6C737B6-D6FB-41A2-95AE-BF862112E151,-,0,-,0,Bucium,0,0,0,-,False,22500,-,-,0,0
26F39DDC-1DC7-40E5-AA8B-BF8A76E69DD8,1,2,-,51,Pacurari,0,0,3,Decomandat,False,57000,Renovat,Bloc de apartamente,0,1961
5DF65DEE-CBB7-4CBD-9750-BFA08C29C164,-,3,Nemobilat,37,Pacurari,0,0,1,Decomandat,False,29000,Nou,Bloc de apartamente,3,2017
2C8390A6-7E9D-4DCD-849E-BFA416C9EF4E,1,4,Nemobilat,65,Tatarasi,1,0,3,Decomandat,False,65000,Bun,Bloc de apartamente,4,1982
FE384C46-5B91-4775-83BB-BFA6D0E63030,-,6,-,54,Alexandru cel Bun,0,0,2,Decomandat,False,54900,-,-,0,1978
88E309AC-27D6-4726-AB28-BFC3EB916BF9,-,1,-,76,Pacurari,0,0,3,Decomandat,False,56000,-,-,0,2017
7A01D43D-B24A-460B-AB10-BFC95D32E114,-,0,-,0,Podis Beldiman,0,0,0,-,False,20,-,-,0,0
88DAE16E-6B05-4EEA-9A0F-C02369A8A9D9,-,1,-,27,Pacurari,0,0,1,Decomandat,False,26000,-,-,0,2018
035E379B-4381-496C-9229-C02BAB81AC3F,-,1,-,53,Tatarasi,0,0,2,Decomandat,False,56500,-,-,0,2016
83470783-EE24-44AE-9F69-C033635EEE60,-,0,-,115,Miroslava,0,0,4,-,False,86000,-,-,0,2018
4EB82D2D-5F31-471D-A9A8-C034ED323285,-,4,-,42,Alexandru cel Bun,0,0,2,Nedecomandat,False,33000,-,-,0,1975
04360B1B-A6E4-44E4-81CF-C053BC4AF703,-,0,-,80,Sud,0,0,3,-,False,23500,-,-,0,1960
B8F0F091-DFE9-464C-8E5E-C06236A8BABA,-,2,-,70,Nicolina,0,0,3,Decomandat,False,77000,-,-,0,1983
29E0D0A1-EFD2-4AF3-A6F1-C063B412A786,-,4,-,55,Podu Ros,0,0,3,Semidecomandat,False,48500,-,-,0,1963
ABD0D862-88D9-4420-9055-C066E8161CF9,lux,1,Nemobilat,58,Popas Pacurari,1,1,2,Decomandat,True,49130,Bun,Bloc de apartamente,3,2017
381E027A-74AF-4486-8C1D-C06BCD63D94F,-,4,-,70,Aeroport,0,0,3,Decomandat,False,69500,-,-,0,1983
798E4A78-9B9D-43BA-A91D-C07009885664,-,2,-,18,Frumoasa,0,0,0,-,False,12700,-,-,0,1980
DEA6EF76-F713-492A-8757-C0717B2C86F5,-,1,-,55,Cug,0,0,2,Decomandat,False,46700,-,-,0,2016
B059BC67-B933-47FA-8CC7-C0784E3D654F,-,7,-,63,Nicolina,0,0,3,Decomandat,False,75500,-,-,0,2017
859EEAF0-FCC5-4AFB-B423-C07AC28B0968,-,3,-,64,Tatarasi,0,0,2,Decomandat,False,41800,-,-,0,1975
5A67E562-93E4-4CFD-ACAA-C080C90C3D2B,-,1,-,52,Miroslava,0,0,2,Semidecomandat,False,39800,-,-,0,2018
196430E4-4158-44CB-9B52-C082DA8A0F14,-,4,-,50,Alexandru cel Bun,0,0,3,Nedecomandat,False,48900,-,-,0,1976
3F7FE848-8E9D-4859-A460-C08FACA59F2C,-,1,-,43,Bucium,0,0,1,Decomandat,False,37990,-,-,0,2017
4810B9ED-3B93-4761-AC4B-C09AB6B5F085,-,1,-,55,Cug,0,0,2,Semidecomandat,False,35000,-,-,0,2017
FBF6B624-4080-4AD0-A46A-C0A207CD573A,-,1,-,100,Cug,0,0,4,Decomandat,False,65000,-,-,0,2017
5AF285C2-687A-47F2-B5B7-C0B30464394A,Lux,2,Nemobilat,61,Copou,1,20,2,Decomandat,True,60700,Nou,Bloc de apartamente,6,2017
28F7CEF5-E181-47A0-8486-C0BCF268A2A5,-,2,-,37,Pacurari,0,0,1,Decomandat,False,27750,-,-,0,2017
41367714-24E6-42E1-B83E-C0C29A5C50D4,1,4,Complet,40,Cug,1,1,3,Decomandat,True,55000,Renovat,Bloc de apartamente,4,2017
5F95B1DD-2144-4CF5-8F7A-C0CD379AF890,Lux,4,Parial,73,Bd.Independentei,1,0,3,Decomandat,True,96900,Renovat,Bloc de apartamente,9,1977
8DF0D576-AE87-4241-A132-C0D474ED0498,-,1,-,36,Podu Ros,0,0,2,Semidecomandat,False,31000,-,-,0,1978
2536F007-6EE5-476B-BF39-C0E688272F0C,1,3,-,46,Dacia,0,0,2,Decomandat,False,45000,Bun,Bloc de apartamente,0,1980
2A659D4E-0240-4943-B871-C0E937976AA0,1,6,-,64,Frumoasa,2,0,3,Decomandat,False,56500,Bun,Bloc de apartamente,7,1986
EFBAFDF6-4361-4058-A4DF-C0EB3E041922,-,5,-,57,Tigarete,0,0,2,Semidecomandat,False,54000,-,-,0,1998
E4FDAF3F-71D5-493F-9BC8-C10CFDC5E741,-,1,-,50,Frumoasa,0,0,2,Decomandat,False,39000,-,-,0,2017
DC7571D2-0D9D-406F-B856-C1127A40914A,-,1,-,60,Tudor Vladimirescu,0,0,2,Decomandat,False,61996,-,-,0,2018
D60806BC-75EC-423D-9CE6-C11FCF9C1B78,-,0,-,110,Frumoasa,0,0,4,-,False,75000,Nou,-,0,2018
0FCA103A-077D-4256-B050-C126C5A571B9,-,1,Nemobilat,84,Popas Pacurari,0,0,3,Decomandat,False,66450,Nou,Bloc de apartamente,4,2018
D33F1805-956A-4803-A4A3-C140C21619EC,1,1,Nemobilat,52,Copou,1,0,2,Decomandat,True,56530,n construcie,Bloc de apartamente,2,2018
1CA4A42E-2E7E-4BEB-9B73-C14C6D2D47A8,-,1,Nemobilat,35,Baza 3,0,0,1,Semidecomandat,False,38600,Nou,Bloc de apartamente,4,2017
2B830D88-C77B-4DA0-88B6-C14DD528862B,-,1,-,50,Nicolina,0,0,2,Decomandat,False,55000,-,-,0,1982
C6FB64A1-FA8D-4BD4-9B33-C16362B20E98,-,4,-,54,Nicolina,0,0,2,Decomandat,False,45900,-,-,0,1986
A2A9FA13-24E4-4C63-8407-C175123FEDB1,-,1,-,47,Valea Adanca,0,0,2,Decomandat,False,35000,-,-,0,2018
B5BFA37F-36F5-4BDF-9877-C17F1D96E763,-,3,-,15,Nicolina,0,0,0,-,False,9500,-,-,0,1980
9B0719CD-D9DF-4571-841B-C19633732B65,-,0,-,140,Vest,0,0,3,-,False,73000,-,-,0,2010
5643B792-CA85-4219-BF14-C1982E508DB1,-,4,-,48,Nicolina,0,0,2,Decomandat,False,55000,-,-,0,2017
D2C34884-00A9-4747-9A87-C19F01E7AE62,-,3,-,48,Dacia,0,0,2,Decomandat,False,46900,-,-,0,1980
37AB2802-4E29-4E74-B965-C1BA6C2A44BC,1,4,-,70,Oancea,0,0,3,Decomandat,False,75000,Rezonabil,Bloc de apartamente,0,1989
2AE367DE-5D81-4673-9D7E-C1BFCF9ADBA6,-,0,-,89,Pietrarie,0,0,3,-,False,65900,-,-,0,2012
BDC2598C-F986-4236-8C1F-C1C3B2548FF8,-,3,-,30,Pacurari,0,0,1,Decomandat,False,22000,-,-,0,2016
C4B68820-F676-4708-BF80-C1D718213C50,Lux,1,Parial,60,Canta,1,0,3,Decomandat,True,67900,Renovat,Bloc de apartamente,4,1981
6D205AB4-4505-4D1A-A464-C1DFA5DC4368,-,2,-,45,Copou,0,0,1,Decomandat,False,47250,-,-,0,2017
0C3337B1-9C31-4C91-BD57-C1E773388D4F,Lux,1,-,53,Copou,0,0,2,Decomandat,False,59000,n construcie,Bloc de apartamente,0,2017
26CA7BFF-7AD1-4814-A65B-C1FE508F9736,1,2,Nemobilat,37,Bularga,1,0,1,Decomandat,False,36000,Bun,Bloc de apartamente,4,1984
1C7E43B7-3A09-4326-BDC4-C20287603453,-,5,-,60,Frumoasa,0,0,2,Decomandat,False,53000,-,-,0,1985
9D20DF65-4838-4026-9223-C202A3F4F8EC,-,3,-,40,Tudor Vladimirescu,0,0,1,Decomandat,False,42982,-,-,0,2019
6EB0BB64-371B-4E0A-89FC-C213CD305647,-,1,-,60,Cug,0,0,2,Decomandat,False,44500,-,-,0,2018
0C4701F2-79CE-428C-99E2-C2209F7FB4A9,-,1,-,44,Cug,0,0,2,Decomandat,False,35200,-,-,0,2016
84265191-E3CD-48C7-A870-C238A1F7E911,-,3,-,32,Cug,0,0,1,Decomandat,False,28500,-,-,0,2017
362AC4BF-F2B0-4E5E-A323-C23B74CA055C,-,1,-,67,Aeroport,0,0,3,Decomandat,False,63700,-,-,0,2017
2A1EE4F5-F878-4C91-A2E7-C246D5771B33,-,1,Nemobilat,72,Nicolina,0,0,3,Decomandat,False,65000,De renovat,Bloc de apartamente,4,1984
D7A2CED3-423E-4F7F-87C9-C2470A25D097,-,0,-,0,Tomesti,0,0,0,-,False,25,-,-,0,0
6F38114F-F093-459A-BDC9-C2515F4F4978,-,0,-,1000,Bucium,0,0,0,-,False,600000,-,-,0,0
B2BA0560-D692-4C84-97C1-C2644CBC1DC4,-,1,-,53,Bucium,0,0,2,Decomandat,False,48015,-,-,0,2018
324FE3B9-E62A-4A4E-86CF-C2688B156873,-,5,-,30,Podu Ros,0,0,0,-,False,22000,-,-,0,1978
CC43EA3E-3118-407D-B757-C2827AF9C6AA,1,2,Complet,51,Central,1,0,2,Semidecomandat,False,80000,Nou,Bloc de apartamente,11,2015
DE3D5718-6F83-47AB-A4CB-C28A58512BED,-,0,-,106,Pacurari,0,0,4,-,False,63000,-,-,0,2016
321177EE-06EC-4662-B6AA-C293C74D1A7A,-,2,-,50,Copou,0,0,2,Decomandat,False,57500,-,-,0,2016
4241FF9D-931E-4589-8FE2-C29C7A79A7CD,1,4,Complet,47,Alexandru cel Bun,1,0,2,Decomandat,True,32000,Bun,Bloc de apartamente,4,1973
D6C8F7F6-6D6F-47A5-9E15-C2A7ADBC5CB2,-,0,-,0,Bucium,0,0,0,-,False,80000,-,-,0,0
7C51127B-EA7E-4036-A599-C2B7C473B834,-,0,-,86,Cug,0,0,3,-,False,56000,-,-,0,2017
06B04687-A483-4191-BAEC-C2C2C458BA2B,-,1,-,36,Cug,0,0,1,Decomandat,False,27600,-,-,0,2018
D1DD77A2-A655-4D11-87CC-C2C8BE6BDAE7,-,2,Parial,35,Podu Ros,0,0,2,Nedecomandat,False,32000,Renovat,Bloc de apartamente,4,1978
9D958CA1-9271-47EF-840B-C2DA05552AF4,-,3,-,48,Tatarasi,0,0,2,Decomandat,False,41800,-,-,0,2000
158F6A70-164C-4046-9D9E-C2DF71914437,1,4,-,22,Pacurari,0,0,0,-,False,31000,Renovat,Bloc de apartamente,0,1970
6CEEA188-AA6B-42B5-9D25-C2F5ED0660AF,2,2,-,38,Tatarasi,0,0,2,Nedecomandat,False,34999,De renovat,Bloc de apartamente,0,1971
AD47D1B2-BE9B-4425-9572-C2FB02798FF9,-,0,-,0,Lunca Cetatuii,0,0,0,-,False,20,-,-,0,0
2DD443D1-0B00-4673-862A-C3099D170540,-,1,-,39,Nicolina,0,0,1,Decomandat,False,50000,-,-,0,2017
58ECA13E-F9D6-48E2-AE86-C311EC092B22,-,1,Parial,55,Mircea cel Batran,0,0,3,Semidecomandat,False,55000,Bun,Bloc de apartamente,4,1980
7E77EE5F-488A-4DF2-BD5F-C32B8619510B,-,0,-,0,Iezareni,0,0,0,-,False,40,-,-,0,0
BBCE090E-AEB6-4EF8-8F03-C33DF91FF7C0,-,1,-,55,Mircea cel Batran,0,0,3,Semidecomandat,False,55000,Renovat,Bloc de apartamente,4,1976
942085D0-8BE6-4A9E-8548-C34477B5FD59,-,5,-,44,Tudor Vladimirescu,0,0,1,Decomandat,False,44230,-,-,0,2016
B399F739-C8DF-4821-9865-C34A6C77B408,-,4,-,70,Podul de Piatra,0,0,3,Decomandat,False,54000,-,-,0,1972
55FC61FA-B941-4A9A-A58E-C34B84AB08CF,-,3,-,40,Tatarasi,0,0,2,Decomandat,False,39500,-,-,0,1980
77B79926-15C3-4354-8990-C34DB11EDBCB,1,6,-,65,Pacurari,0,0,3,Decomandat,False,75000,Renovat,Bloc de apartamente,0,1985
38F1F177-C5E7-4425-B1A3-C34F2ED4EF0C,-,5,-,36,Central,0,0,1,Decomandat,False,58500,Nou,Bloc de apartamente,8,2019
C7BBBA17-67BC-4BE1-813F-C364EA3DE57E,1,4,Parial,93,Tatarasi,2,2,3,Decomandat,True,95000,Bun,Bloc de apartamente,5,2008
98283320-D197-4B71-902D-C365F806521D,-,6,-,41,Nicolina,0,0,1,Decomandat,False,41000,-,-,0,1989
E85355D8-7850-4C49-B67B-C374FCB58634,-,2,-,54,Cug,0,0,2,Decomandat,False,52200,-,-,0,2018
868FEFC9-2A38-4B1D-B284-C37A3E97B94E,-,2,-,90,Tatarasi,0,0,4,Semidecomandat,False,63000,-,-,0,1970
ABF68D9D-4D3F-4EAC-8283-C37A5BF4186C,-,1,-,48,Aeroport,0,0,2,Nedecomandat,False,60000,-,-,0,2017
3DCCBBC0-1D46-4E70-AACF-C37E2D2D2500,-,2,Complet,44,Tatarasi,0,0,2,Decomandat,False,49900,Nou,Bloc de apartamente,8,2010
619ACB37-91BD-46B3-A138-C38323D11DB6,1,10,Nemobilat,92,Gara,2,0,4,Decomandat,True,67000,Renovat,Bloc de apartamente,10,1978
B0B1FB6E-FB88-4184-9C64-C39EB2998122,1,3,-,52,Aeroport,0,0,2,Decomandat,False,69800,Nou,Bloc de apartamente,0,2017
0E7ECE6B-7824-446B-9A40-C3A51AB1471C,-,4,-,56,Nicolina,0,0,2,Decomandat,False,45000,-,-,0,1984
9BDC7BD4-6AA4-45C5-A455-C3AE758BCACD,-,0,-,0,Bucium,0,0,0,-,False,111000,-,-,0,0
E657D6FB-CDF6-407E-935B-C3E640E9ED9A,-,0,-,0,Pacurari,0,0,0,-,False,45000,-,-,0,0
8F53222A-32D4-4E47-AAD6-C40C9F51E950,-,1,-,64,Cug,0,0,3,Decomandat,False,56800,-,-,0,2018
B6A53435-E348-463C-9A38-C4469AC81BCB,-,2,-,52,Pacurari,0,0,2,Decomandat,False,53820,-,-,0,2018
405995C5-034F-469A-84E6-C4496488A514,-,1,-,130,Pacurari,0,0,4,Decomandat,False,89000,-,-,0,1988
640B00F0-014D-402B-9478-C44E7A53252E,-,1,-,57,Cug,0,0,2,Decomandat,False,57000,-,-,0,1988
97E5B8E6-6403-411A-A51B-C45562ABD12D,-,1,-,76,Cug,0,0,3,Decomandat,False,57000,-,-,0,2018
07FBFECD-B168-461F-B767-C467362B58C7,-,3,Parial,58,Podul de Piatra,0,0,3,Semidecomandat,False,65000,Bun,Bloc de apartamente,4,1968
A953B5CE-CD54-447C-8675-C47E559A5AE5,-,3,Complet,33,Podu Ros,0,0,1,Decomandat,False,42900,Nou,Bloc de apartamente,4,2017
25BDF1BC-8CB3-4575-BF4B-C483651679B8,Lux,2,Nemobilat,88,Copou,2,20,3,Decomandat,True,87900,Nou,Bloc de apartamente,6,2017
52C90DBF-A986-4ADC-9853-C48584D0C0A4,-,0,-,90,Sud,0,0,3,-,False,57000,-,-,0,2016
6FC40F80-2ED0-4381-BBB3-C49074FEBFF0,-,1,-,76,Nicolina,0,0,3,Decomandat,False,82500,-,-,0,2016
4C6BA825-325C-4F03-876C-C49C999A0F57,-,4,-,52,Cug,0,0,2,Decomandat,False,44700,-,-,0,2016
47A96183-E337-419D-814B-C4A61E5D716E,1,4,Parial,67,Nicolina,2,0,3,Decomandat,False,68000,Bun,Bloc de apartamente,4,1982
068CEBBB-FCB8-4AEC-BE05-C4AD1E46D92E,-,2,-,48,Copou,0,0,2,Semidecomandat,False,52017,-,-,0,2018
54AF2E75-4013-488C-9B0C-C4AEBA96AF60,-,1,-,54,Cug,0,0,2,Decomandat,False,45000,-,-,0,2017
9A35BA58-5EE0-41CD-8ED9-C4B28CAE150B,-,3,-,46,Tatarasi,0,0,2,Decomandat,False,55000,-,-,0,2017
D66D4F23-F821-4050-93FB-C4B7EF0F2C77,-,9,-,70,Nicolina,0,0,3,Decomandat,False,56500,-,-,0,1974
512F9798-962B-4D32-A521-C4C92AB89A41,1,2,-,66,Tatarasi,1,0,3,Semidecomandat,False,67000,Bun,Bloc de apartamente,4,1967
E0311828-0D43-4370-9886-C4CCC7299D8A,-,5,-,48,Nicolina,0,0,2,Decomandat,False,53500,-,-,0,2017
735793B4-3C8F-401B-8E6A-C4E458A8D8C3,-,5,-,57,Valea Adanca,0,0,3,Decomandat,False,46500,-,-,0,2018
8A5E2E9A-7F29-45DD-9777-C4E4D3B3B84A,-,7,-,30,Centru Civic,0,0,1,Semidecomandat,False,49500,Nou,Bloc de apartamente,8,2016
E760A840-A6F8-4A53-9EC3-C4F383E3CF52,-,5,-,72,Zimbru,0,0,3,Decomandat,False,61900,-,-,0,1977
777320D4-4160-448F-A8DE-C4FBD9D46793,-,0,-,0,Sud-Est,0,0,0,-,False,6,-,-,0,0
33424F0E-0F39-4AA4-A734-C510D0951D6F,-,3,-,51,Baza 3,0,0,2,Decomandat,False,50900,-,-,0,2017
BBE9891C-7009-44C3-BF28-C5543DE02FBC,-,4,-,42,Tudor Vladimirescu,0,0,2,Semidecomandat,False,40000,-,-,0,1980
CEA2CCE0-F7F5-443A-A9C3-C556B550CF31,-,2,-,45,Cug,0,0,2,Decomandat,False,47900,-,-,0,2017
132AB2C5-659C-4CF9-9293-C558319B375F,-,0,-,0,Bucium,0,0,0,-,False,7,-,-,0,0
5DA7BBE1-D016-474C-BE58-C55BE058FFAC,-,5,-,48,Nicolina,0,0,2,Decomandat,False,34000,-,-,0,1978
958BF806-6A27-414B-AC15-C566B6146CBA,-,3,-,50,Podu Ros,0,0,2,Semidecomandat,False,33900,-,-,0,1978
69E2ED3D-0374-439C-9CAC-C56AD8BEE0D6,-,5,-,78,Nicolina,0,0,3,Decomandat,False,62000,-,-,0,2000
63C98570-CA96-4511-A159-C583F5321AEF,-,4,-,47,Dacia,0,0,2,Decomandat,False,46500,-,-,0,1980
610C96C1-DDAA-4502-B592-C5868AA6D0D1,-,1,-,64,Bucium,0,0,2,Decomandat,False,65000,-,-,0,2018
5AB356B8-8B4C-493B-BBFE-C58D4A7D72DE,-,4,-,36,Gara,0,0,1,Decomandat,False,36500,-,-,0,1993
85AD3022-2F0B-45E5-A60E-C596CBDE5784,-,2,-,52,Mircea cel Batran,0,0,3,Decomandat,False,47500,-,-,0,1977
E4D88B6D-887B-4EB4-8BFA-C59A29CE1AB4,-,4,-,30,Tatarasi,0,0,2,Semidecomandat,False,30500,-,-,0,1970
79E9D789-F34C-4339-83D4-C59F3407718A,-,4,-,54,Podul de Piatra,0,0,2,Decomandat,False,43000,-,-,0,1972
7433E72A-1ED4-4572-BB30-C5A4F1583D77,-,2,-,17,Frumoasa,0,0,0,-,False,14500,-,-,0,1979
241EDFD7-6621-4479-AC4F-C5A8FD876B59,1,4,-,39,Mircea cel Batran,0,0,2,Nedecomandat,False,34000,Bun,Bloc de apartamente,0,1973
6BF7615D-C9A9-4B1C-8773-C5A9A15FC0A3,-,4,-,62,Cug,0,0,2,Decomandat,False,43000,-,-,0,2016
B52F8F91-F863-474F-8F13-C5BACFD119D8,-,7,-,85,Alexandru cel Bun,0,0,3,Semidecomandat,False,77000,-,-,0,1989
DDD2C618-706E-4C94-98D4-C5BBAA6087CA,1,1,-,90,Podu Ros,2,0,4,Semidecomandat,False,88000,Bun,Bloc de apartamente,10,1971
8CB2D2AC-B3B1-4D8C-AAAF-C5C3AEDD0734,1,3,-,67,Aeroport,0,0,3,Decomandat,False,59900,Nou,Bloc de apartamente,0,2018
D9CF0505-A507-4297-976E-C5CEC7354557,lux,1,Nemobilat,77,Cug,2,1,3,Decomandat,True,62000,Bun,Cas/Vil,2,2018
52AB60F1-8A1D-42C5-9559-C5DEB681D82A,1,2,-,54,Cug,1,0,2,Nedecomandat,False,49900,Bun,Bloc de apartamente,2,2014
51417F44-2B20-4A41-B0A0-C5DFF3EB4B4A,-,6,-,42,Pacurari,0,0,1,Decomandat,False,43900,-,-,0,1990
9A2EC81D-6EAE-42EE-BF5F-C5E34F016851,-,0,-,110,Popas Pacurari,0,0,4,-,False,79000,-,-,0,2018
4CEEB53E-0253-4888-B4F0-C5FE53FD371C,-,2,-,58,Bucium,0,0,2,Decomandat,False,50000,-,-,0,2016
03F256F1-F6C7-46D3-929A-C60352A7C734,2,3,Nemobilat,30,Tudor Vladimirescu,1,0,2,Nedecomandat,False,31500,Bun,Bloc de apartamente,3,1963
CF633797-8702-4A7C-A0C3-C6281A95135B,-,3,-,26,Podu Ros,0,0,0,-,False,22900,-,-,0,1978
07A1E409-0FE1-4BE4-B986-C62E0D6228B0,-,4,-,62,Baza 3,0,0,3,Decomandat,False,47900,-,-,0,1980
AFB3972D-A4FB-46E1-AA66-C635D2A7A44B,-,2,-,67,Pacurari,0,0,3,Decomandat,False,47380,-,-,0,2016
86D59438-2C95-4AD3-A0CC-C63DA35EF6E7,-,2,-,67,Bucium,0,0,3,Decomandat,False,60300,-,-,0,2018
A0316C09-DC5E-427B-A551-C64FE49D9C76,Lux,1,-,72,Nicolina,0,0,3,Decomandat,False,86000,Nou,Bloc de apartamente,0,2017
F0ACD9CD-9465-4207-9F9C-C654141FD244,-,3,-,18,Nicolina,0,0,0,-,False,11900,-,-,0,1982
